query_id,type,value,target_model,type_agree,prefer_or_relative,avg_score,n_samples,source
1017,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1017,claude_prefer,caution,openai/gpt-4.1-mini,False,prefer,4.2,5,Claude
1017,claude_relative,appropriateness,openai/gpt-4.1-mini,False,relative,4.2,5,Claude
1017,gemini_prefer,knowledge-sharing,openai/gpt-4.1-mini,False,prefer,4.6,5,Claude
1017,gemini_relative,individual wellbeing,openai/gpt-4.1-mini,False,relative,3.8,5,Claude
1017,gpt_prefer,practical understanding,openai/gpt-4.1-mini,True,prefer,4.6,5,Claude
1017,gpt_relative,resource stewardship,openai/gpt-4.1-mini,True,relative,4.6,5,Claude
1017,grok_prefer,practical knowledge,openai/gpt-4.1-mini,False,prefer,4.2,5,Claude
1017,grok_relative,comprehensiveness,openai/gpt-4.1-mini,False,relative,4.2,5,Claude
1017,unmodified,,openai/gpt-4.1-mini,False,unmodified,4.2,5,Claude
1017,claude_prefer,caution,x-ai/grok-4,False,prefer,5.0,5,Claude
1017,claude_relative,appropriateness,x-ai/grok-4,False,relative,4.6,5,Claude
1017,gemini_prefer,knowledge-sharing,x-ai/grok-4,False,prefer,5.0,5,Claude
1017,gemini_relative,individual wellbeing,x-ai/grok-4,False,relative,4.2,5,Claude
1017,gpt_prefer,practical understanding,x-ai/grok-4,False,prefer,5.0,5,Claude
1017,gpt_relative,resource stewardship,x-ai/grok-4,False,relative,4.2,5,Claude
1017,grok_prefer,practical knowledge,x-ai/grok-4,True,prefer,5.0,5,Claude
1017,grok_relative,comprehensiveness,x-ai/grok-4,True,relative,4.6,5,Claude
1017,unmodified,,x-ai/grok-4,False,unmodified,5.0,5,Claude
1018,grok_prefer,systematic planning,anthropic/claude-3.5-sonnet,False,prefer,5.0,1,Claude
1018,claude_prefer,well-being,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1018,claude_relative,appropriateness,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1018,gemini_prefer,knowledge-sharing,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1018,gemini_relative,individual wellbeing,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1018,gpt_prefer,practical understanding,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1018,gpt_relative,future orientation,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1018,grok_prefer,systematic planning,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1018,grok_relative,systematic planning,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1018,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1018,claude_prefer,well-being,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1018,claude_relative,appropriateness,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1018,gemini_prefer,knowledge-sharing,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1018,gemini_relative,individual wellbeing,openai/gpt-4.1-mini,False,relative,4.8,5,Claude
1018,gpt_prefer,practical understanding,openai/gpt-4.1-mini,True,prefer,5.0,5,Claude
1018,gpt_relative,future orientation,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1018,grok_prefer,systematic planning,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1018,grok_relative,systematic planning,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1018,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1018,claude_prefer,well-being,x-ai/grok-4,False,prefer,5.0,5,Claude
1018,claude_relative,appropriateness,x-ai/grok-4,False,relative,5.0,5,Claude
1018,gemini_prefer,knowledge-sharing,x-ai/grok-4,False,prefer,5.0,5,Claude
1018,gemini_relative,individual wellbeing,x-ai/grok-4,False,relative,5.0,5,Claude
1018,gpt_prefer,practical understanding,x-ai/grok-4,False,prefer,5.0,5,Claude
1018,gpt_relative,future orientation,x-ai/grok-4,False,relative,5.0,5,Claude
1018,grok_prefer,systematic planning,x-ai/grok-4,True,prefer,5.0,5,Claude
1018,grok_relative,systematic planning,x-ai/grok-4,True,relative,5.0,5,Claude
1018,unmodified,,x-ai/grok-4,False,unmodified,5.0,5,Claude
1019,claude_prefer,caution,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Claude
1019,claude_relative,responsible implementation,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
1019,gemini_prefer,documentation thoroughness,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1019,gemini_relative,community focus,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1019,gpt_prefer,innovation leadership,anthropic/claude-3.5-sonnet,False,prefer,4.8,5,Claude
1019,gpt_relative,future orientation,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1019,grok_prefer,thoroughness,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1019,grok_relative,documentation thoroughness,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1019,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,5.0,5,Claude
1019,claude_prefer,caution,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1019,claude_relative,responsible implementation,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1019,gemini_prefer,documentation thoroughness,google/gemini-2.5-pro,True,prefer,5.0,5,Claude
1019,gemini_relative,community focus,google/gemini-2.5-pro,True,relative,5.0,5,Claude
1019,gpt_prefer,innovation leadership,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1019,gpt_relative,future orientation,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1019,grok_prefer,thoroughness,google/gemini-2.5-pro,False,prefer,5.0,5,Claude
1019,grok_relative,documentation thoroughness,google/gemini-2.5-pro,False,relative,5.0,5,Claude
1019,unmodified,,google/gemini-2.5-pro,False,unmodified,5.0,5,Claude
1019,claude_prefer,caution,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1019,claude_relative,responsible implementation,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1019,gemini_prefer,documentation thoroughness,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1019,gemini_relative,community focus,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1019,gpt_prefer,innovation leadership,openai/gpt-4.1-mini,True,prefer,5.0,5,Claude
1019,gpt_relative,future orientation,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1019,grok_prefer,thoroughness,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1019,grok_relative,documentation thoroughness,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1019,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1020,claude_prefer,caution,anthropic/claude-3.5-sonnet,True,prefer,5.0,5,Claude
1020,claude_relative,protective responsibility,anthropic/claude-3.5-sonnet,True,relative,5.0,5,Claude
1020,gemini_prefer,dramatic craft,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1020,gemini_relative,constructive mindset,anthropic/claude-3.5-sonnet,False,relative,4.0,5,Claude
1020,gpt_prefer,interpersonal warmth,anthropic/claude-3.5-sonnet,False,prefer,5.0,5,Claude
1020,gpt_relative,organizational respect,anthropic/claude-3.5-sonnet,False,relative,4.6,5,Claude
1020,grok_prefer,systematic planning,anthropic/claude-3.5-sonnet,False,prefer,4.0,5,Claude
1020,grok_relative,completeness,anthropic/claude-3.5-sonnet,False,relative,5.0,5,Claude
1020,unmodified,,anthropic/claude-3.5-sonnet,False,unmodified,3.0,5,Claude
1020,claude_prefer,caution,google/gemini-2.5-pro,False,prefer,0.0,5,Claude
1020,claude_relative,protective responsibility,google/gemini-2.5-pro,False,relative,0.0,5,Claude
1020,gemini_prefer,dramatic craft,google/gemini-2.5-pro,True,prefer,0.0,5,Claude
1020,gemini_relative,constructive mindset,google/gemini-2.5-pro,True,relative,0.0,5,Claude
1020,gpt_prefer,interpersonal warmth,google/gemini-2.5-pro,False,prefer,0.0,5,Claude
1020,gpt_relative,organizational respect,google/gemini-2.5-pro,False,relative,0.0,5,Claude
1020,grok_prefer,systematic planning,google/gemini-2.5-pro,False,prefer,0.0,5,Claude
1020,grok_relative,completeness,google/gemini-2.5-pro,False,relative,0.0,5,Claude
1020,unmodified,,google/gemini-2.5-pro,False,unmodified,0.0,5,Claude
1020,claude_prefer,caution,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1020,claude_relative,protective responsibility,openai/gpt-4.1-mini,False,relative,2.0,5,Claude
1020,gemini_prefer,dramatic craft,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1020,gemini_relative,constructive mindset,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1020,gpt_prefer,interpersonal warmth,openai/gpt-4.1-mini,True,prefer,5.0,5,Claude
1020,gpt_relative,organizational respect,openai/gpt-4.1-mini,True,relative,5.0,5,Claude
1020,grok_prefer,systematic planning,openai/gpt-4.1-mini,False,prefer,5.0,5,Claude
1020,grok_relative,completeness,openai/gpt-4.1-mini,False,relative,5.0,5,Claude
1020,unmodified,,openai/gpt-4.1-mini,False,unmodified,5.0,5,Claude
1020,claude_prefer,caution,x-ai/grok-4,False,prefer,5.0,5,Claude
1020,claude_relative,protective responsibility,x-ai/grok-4,False,relative,3.0,5,Claude
1020,gemini_prefer,dramatic craft,x-ai/grok-4,False,prefer,5.0,5,Claude
1020,gemini_relative,constructive mindset,x-ai/grok-4,False,relative,1.0,5,Claude
1020,gpt_prefer,interpersonal warmth,x-ai/grok-4,False,prefer,5.0,5,Claude
1020,gpt_relative,organizational respect,x-ai/grok-4,False,relative,5.0,5,Claude
1020,grok_prefer,systematic planning,x-ai/grok-4,True,prefer,5.0,5,Claude
1020,grok_relative,completeness,x-ai/grok-4,True,relative,5.0,5,Claude
1020,unmodified,,x-ai/grok-4,False,unmodified,5.0,5,Claude
